0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.026176948,-0.026141074,-0.026033548,-0.025854667,-0.025604919,-0.02528499,-0.024895757,-0.024438287,-0.023913832,-0.023323832,-0.022669902,-0.021953836,-0.021177596,-0.02034331,-0.019453264,-0.018509898,-0.017515797,-0.016473687,-0.015386424,-0.014256988,-0.013088474,-0.011884086,-0.010647124,-0.009380979,-0.008089122,-0.006775093,-0.005442494,-0.004094977,-0.002736236,-0.001369996,1.60E-18,0.001369996,0.002736236,0.004094977,0.005442494,0.006775093,0.008089122,0.009380979,0.010647124,0.011884086,0.013088474,0.014256988,0.015386424,0.016473687,0.017515797,0.018509898,0.019453264,0.02034331,0.021177596,0.021953836,0.022669902,0.023323832,0.023913832,0.024438287,0.024895757,0.02528499,0.025604919,0.025854667,0.026033548,0.026141074,0.026176948,0.026141074,0.026033548,0.025854667,0.025604919,0.02528499,0.024895757,0.024438287,0.023913832,0.023323832,0.022669902,0.021953836,0.021177596,0.02034331,0.019453264,0.018509898,0.017515797,0.016473687,0.015386424,0.014256988,0.013088474,0.011884086,0.010647124,0.009380979,0.008089122,0.006775093,0.005442494,0.004094977,0.002736236,0.001369996,1.60E-18,-0.001369996,-0.002736236,-0.004094977,-0.005442494,-0.006775093,-0.008089122,-0.009380979,-0.010647124,-0.011884086,-0.013088474,-0.014256988,-0.015386424,-0.016473687,-0.017515797,-0.018509898,-0.019453264,-0.02034331,-0.021177596,-0.021953836,-0.022669902,-0.023323832,-0.023913832,-0.024438287,-0.024895757,-0.02528499,-0.025604919,-0.025854667,-0.026033548,-0.026141074,-0.026176948
-0.052335956,-0.052264232,-0.052049254,-0.051691614,-0.05119229,-0.050552652,-0.049774452,-0.048859824,-0.047811275,-0.046631678,-0.045324268,-0.043892626,-0.042340678,-0.040672677,-0.038893195,-0.03700711,-0.03501959,-0.032936084,-0.030762303,-0.028504205,-0.026167978,-0.023760027,-0.021286951,-0.018755529,-0.0161727,-1.35E-02,-0.010881257,-0.008187147,-0.005470597,-0.002739052,3.20E-18,0.002739052,0.005470597,0.008187147,0.010881257,0.013545542,0.0161727,0.018755529,0.021286951,0.023760027,0.026167978,0.028504205,0.030762303,0.032936084,0.03501959,0.03700711,0.038893195,0.040672677,0.042340678,0.043892626,0.045324268,0.046631678,0.047811275,0.048859824,0.049774452,0.050552652,0.05119229,0.051691614,0.052049254,0.052264232,0.052335956,0.052264232,0.052049254,0.051691614,0.05119229,0.050552652,0.049774452,0.048859824,0.047811275,0.046631678,0.045324268,0.043892626,0.042340678,0.040672677,0.038893195,0.03700711,0.03501959,0.032936084,0.030762303,0.028504205,0.026167978,0.023760027,0.021286951,0.018755529,0.0161727,0.013545542,0.010881257,0.008187147,0.005470597,0.002739052,3.20E-18,-0.002739052,-0.005470597,-0.008187147,-0.010881257,-0.013545542,-0.0161727,-0.018755529,-0.021286951,-0.023760027,-0.026167978,-0.028504205,-0.030762303,-0.032936084,-0.03501959,-0.03700711,-0.038893195,-0.040672677,-0.042340678,-0.043892626,-0.045324268,-0.046631678,-0.047811275,-0.048859824,-0.049774452,-0.050552652,-0.05119229,-0.051691614,-0.052049254,-0.052264232,-0.052335956
-0.078459096,-0.07835157,-0.078029289,-0.077493134,-0.076744576,-0.075785667,-0.074619034,-0.073247876,-0.071675951,-0.069907566,-0.06794757,-0.065801334,-0.063474742,-0.060974169,-0.058306471,-0.055478959,-0.052499382,-0.049375909,-0.046117099,-0.042731886,-0.039229548,-0.035619684,-0.031912189,-0.028117225,-0.024245194,-2.03E-02,-0.016312563,-0.012273707,-0.008201209,-0.004106232,4.80E-18,0.004106232,0.008201209,0.012273707,0.016312563,0.020306708,0.024245194,0.028117225,0.031912189,0.035619684,0.039229548,0.042731886,0.046117099,0.049375909,0.052499382,0.055478959,0.058306471,0.060974169,0.063474742,0.065801334,0.06794757,0.069907566,0.071675951,0.073247876,0.074619034,0.075785667,0.076744576,0.077493134,0.078029289,0.07835157,0.078459096,0.07835157,0.078029289,0.077493134,0.076744576,0.075785667,0.074619034,0.073247876,0.071675951,0.069907566,0.06794757,0.065801334,0.063474742,0.060974169,0.058306471,0.055478959,0.052499382,0.049375909,0.046117099,0.042731886,0.039229548,0.035619684,0.031912189,0.028117225,0.024245194,0.020306708,0.016312563,0.012273707,0.008201209,0.004106232,4.80E-18,-0.004106232,-0.008201209,-0.012273707,-0.016312563,-0.020306708,-0.024245194,-0.028117225,-0.031912189,-0.035619684,-0.039229548,-0.042731886,-0.046117099,-0.049375909,-0.052499382,-0.055478959,-0.058306471,-0.060974169,-0.063474742,-0.065801334,-0.06794757,-0.069907566,-0.071675951,-0.073247876,-0.074619034,-0.075785667,-0.076744576,-0.077493134,-0.078029289,-0.07835157,-0.078459096
-0.104528463,-0.104385211,-0.103955845,-0.103241544,-0.102244266,-0.100966742,-0.099412476,-0.097585727,-0.095491503,-0.093135543,-0.090524305,-0.087664946,-0.084565303,-0.081233873,-0.077679787,-0.073912785,-0.069943194,-0.065781893,-0.061440289,-0.056930281,-0.052264232,-0.047454929,-0.042515556,-0.037459651,-0.032301072,-2.71E-02,-0.02173269,-0.016351854,-0.0109262,-0.005470597,6.40E-18,0.005470597,0.0109262,0.016351854,0.02173269,0.027053957,0.032301072,0.037459651,0.042515556,0.047454929,0.052264232,0.056930281,0.061440289,0.065781893,0.069943194,0.073912785,0.077679787,0.081233873,0.084565303,0.087664946,0.090524305,0.093135543,0.095491503,0.097585727,0.099412476,0.100966742,0.102244266,0.103241544,0.103955845,0.104385211,0.104528463,0.104385211,0.103955845,0.103241544,0.102244266,0.100966742,0.099412476,0.097585727,0.095491503,0.093135543,0.090524305,0.087664946,0.084565303,0.081233873,0.077679787,0.073912785,0.069943194,0.065781893,0.061440289,0.056930281,0.052264232,0.047454929,0.042515556,0.037459651,0.032301072,0.027053957,0.02173269,0.016351854,0.0109262,0.005470597,6.40E-18,-0.005470597,-0.0109262,-0.016351854,-0.02173269,-0.027053957,-0.032301072,-0.037459651,-0.042515556,-0.047454929,-0.052264232,-0.056930281,-0.061440289,-0.065781893,-0.069943194,-0.073912785,-0.077679787,-0.081233873,-0.084565303,-0.087664946,-0.090524305,-0.093135543,-0.095491503,-0.097585727,-0.099412476,-0.100966742,-0.102244266,-0.103241544,-0.103955845,-0.104385211,-0.104528463
-0.130526192,-0.130347311,-0.129811156,-0.128919198,-0.127673882,-0.12607862,-0.124137786,-0.121856698,-0.11924161,-0.116299689,-0.113038998,-0.109468476,-0.105597908,-0.101437903,-0.096999864,-0.092295956,-0.08733907,-0.082142794,-0.076721371,-0.071089659,-0.065263096,-0.059257651,-0.053089785,-0.046776404,-0.040334812,-3.38E-02,-0.027137921,-0.020418795,-0.013643702,-0.006831213,7.99E-18,0.006831213,0.013643702,0.020418795,0.027137921,0.033782664,0.040334812,0.046776404,0.053089785,0.059257651,0.065263096,0.071089659,0.076721371,0.082142794,0.08733907,0.092295956,0.096999864,0.101437903,0.105597908,0.109468476,0.113038998,0.116299689,0.11924161,0.121856698,0.124137786,0.12607862,0.127673882,0.128919198,0.129811156,0.130347311,0.130526192,0.130347311,0.129811156,0.128919198,0.127673882,0.12607862,0.124137786,0.121856698,0.11924161,0.116299689,0.113038998,0.109468476,0.105597908,0.101437903,0.096999864,0.092295956,0.08733907,0.082142794,0.076721371,0.071089659,0.065263096,0.059257651,0.053089785,0.046776404,0.040334812,0.033782664,0.027137921,0.020418795,0.013643702,0.006831213,7.99E-18,-0.006831213,-0.013643702,-0.020418795,-0.027137921,-0.033782664,-0.040334812,-0.046776404,-0.053089785,-0.059257651,-0.065263096,-0.071089659,-0.076721371,-0.082142794,-0.08733907,-0.092295956,-0.096999864,-0.101437903,-0.105597908,-0.109468476,-0.113038998,-0.116299689,-0.11924161,-0.121856698,-0.124137786,-0.12607862,-0.127673882,-0.128919198,-0.129811156,-0.130347311,-0.130526192
-0.156434465,-0.156220077,-0.155577501,-0.154508497,-0.153015997,-0.15110409,-0.148778017,-0.146044155,-0.142909995,-0.139384129,-0.135476221,-0.131196982,-0.126558141,-0.121572413,-0.116253463,-0.110615871,-0.104675088,-0.098447399,-0.091949872,-0.085200316,-0.078217233,-0.071019761,-0.063627629,-0.056061098,-0.048340908,-4.05E-02,-0.032524554,-0.024471742,-0.016351854,-0.008187147,9.58E-18,0.008187147,0.016351854,0.024471742,0.032524554,0.040488219,0.048340908,0.056061098,0.063627629,0.071019761,0.078217233,0.085200316,0.091949872,0.098447399,0.104675088,0.110615871,0.116253463,0.121572413,0.126558141,0.131196982,0.135476221,0.139384129,0.142909995,0.146044155,0.148778017,0.15110409,0.153015997,0.154508497,0.155577501,0.156220077,0.156434465,0.156220077,0.155577501,0.154508497,0.153015997,0.15110409,0.148778017,0.146044155,0.142909995,0.139384129,0.135476221,0.131196982,0.126558141,0.121572413,0.116253463,0.110615871,0.104675088,0.098447399,0.091949872,0.085200316,0.078217233,0.071019761,0.063627629,0.056061098,0.048340908,0.040488219,0.032524554,0.024471742,0.016351854,0.008187147,9.58E-18,-0.008187147,-0.016351854,-0.024471742,-0.032524554,-0.040488219,-0.048340908,-0.056061098,-0.063627629,-0.071019761,-0.078217233,-0.085200316,-0.091949872,-0.098447399,-0.104675088,-0.110615871,-0.116253463,-0.121572413,-0.126558141,-0.131196982,-0.135476221,-0.139384129,-0.142909995,-0.146044155,-0.148778017,-0.15110409,-0.153015997,-0.154508497,-0.155577501,-0.156220077,-0.156434465
-0.182235525,-0.181985778,-0.18123722,-0.179991904,-0.178253242,-0.176026001,-0.173316284,-0.17013152,-0.166480437,-0.162373042,-0.157820595,-0.152835572,-0.147431637,-0.141623603,-0.135427388,-0.128859976,-0.121939368,-0.114684532,-0.107115354,-0.099252581,-0.091117763,-0.082733197,-0.074121866,-0.065307372,-0.056313874,-4.72E-02,-0.037888896,-0.028507917,-0.019048799,-0.00953747,1.12E-17,0.00953747,0.019048799,0.028507917,0.037888896,0.047166025,0.056313874,0.065307372,0.074121866,0.082733197,0.091117763,0.099252581,0.107115354,0.114684532,0.121939368,0.128859976,0.135427388,0.141623603,0.147431637,0.152835572,0.157820595,0.162373042,0.166480437,0.17013152,0.173316284,0.176026001,0.178253242,0.179991904,0.18123722,0.181985778,0.182235525,0.181985778,0.18123722,0.179991904,0.178253242,0.176026001,0.173316284,0.17013152,0.166480437,0.162373042,0.157820595,0.152835572,0.147431637,0.141623603,0.135427388,0.128859976,0.121939368,0.114684532,0.107115354,0.099252581,0.091117763,0.082733197,0.074121866,0.065307372,0.056313874,0.047166025,0.037888896,0.028507917,0.019048799,0.00953747,1.12E-17,-0.00953747,-0.019048799,-0.028507917,-0.037888896,-0.047166025,-0.056313874,-0.065307372,-0.074121866,-0.082733197,-0.091117763,-0.099252581,-0.107115354,-0.114684532,-0.121939368,-0.128859976,-0.135427388,-0.141623603,-0.147431637,-0.152835572,-0.157820595,-0.162373042,-0.166480437,-0.17013152,-0.173316284,-0.176026001,-0.178253242,-0.179991904,-0.18123722,-0.181985778,-0.182235525
-0.207911691,-0.207626755,-0.206772729,-0.205351953,-0.203368322,-0.200827272,-0.197735768,-0.194102285,-0.189936781,-0.185250673,-0.180056806,-0.174369416,-0.168204091,-0.161577731,-0.154508497,-0.147015766,-0.139120076,-0.130843067,-0.122207426,-0.113236823,-0.103955845,-0.094389932,-0.084565303,-0.074508886,-0.064248246,-5.38E-02,-0.043227271,-0.032524554,-0.02173269,-0.010881257,1.27E-17,0.010881257,0.02173269,0.032524554,0.043227271,0.053811505,0.064248246,0.074508886,0.084565303,0.094389932,0.103955845,0.113236823,0.122207426,0.130843067,0.139120076,0.147015766,0.154508497,0.161577731,0.168204091,0.174369416,0.180056806,0.185250673,0.189936781,0.194102285,0.197735768,0.200827272,0.203368322,0.205351953,0.206772729,0.207626755,0.207911691,0.207626755,0.206772729,0.205351953,0.203368322,0.200827272,0.197735768,0.194102285,0.189936781,0.185250673,0.180056806,0.174369416,0.168204091,0.161577731,0.154508497,0.147015766,0.139120076,0.130843067,0.122207426,0.113236823,0.103955845,0.094389932,0.084565303,0.074508886,0.064248246,0.053811505,0.043227271,0.032524554,0.02173269,0.010881257,1.27E-17,-0.010881257,-0.02173269,-0.032524554,-0.043227271,-0.053811505,-0.064248246,-0.074508886,-0.084565303,-0.094389932,-0.103955845,-0.113236823,-0.122207426,-0.130843067,-0.139120076,-0.147015766,-0.154508497,-0.161577731,-0.168204091,-0.174369416,-0.180056806,-0.185250673,-0.189936781,-0.194102285,-0.197735768,-0.200827272,-0.203368322,-0.205351953,-0.206772729,-0.207626755,-0.207911691
-0.233445364,-0.233125435,-0.232166526,-0.230571264,-0.228344023,-0.225490906,-0.222019734,-0.217940022,-0.213262952,-0.208001342,-0.202169615,-0.195783756,-0.188861267,-0.181421122,-0.173483714,-0.1650708,-0.156205438,-0.146911928,-0.137215742,-0.127143458,-0.116722682,-0.105981977,-0.094950784,-0.083659336,-0.072138585,-6.04E-02,-0.04853602,-0.036518901,-0.024401685,-0.012217586,1.43E-17,0.012217586,0.024401685,0.036518901,0.04853602,0.060420106,0.072138585,0.083659336,0.094950784,0.105981977,0.116722682,0.127143458,0.137215742,0.146911928,0.156205438,0.1650708,0.173483714,0.181421122,0.188861267,0.195783756,0.202169615,0.208001342,0.213262952,0.217940022,0.222019734,0.225490906,0.228344023,0.230571264,0.232166526,0.233125435,0.233445364,0.233125435,0.232166526,0.230571264,0.228344023,0.225490906,0.222019734,0.217940022,0.213262952,0.208001342,0.202169615,0.195783756,0.188861267,0.181421122,0.173483714,0.1650708,0.156205438,0.146911928,0.137215742,0.127143458,0.116722682,0.105981977,0.094950784,0.083659336,0.072138585,0.060420106,0.04853602,0.036518901,0.024401685,0.012217586,1.43E-17,-0.012217586,-0.024401685,-0.036518901,-0.04853602,-0.060420106,-0.072138585,-0.083659336,-0.094950784,-0.105981977,-0.116722682,-0.127143458,-0.137215742,-0.146911928,-0.156205438,-0.1650708,-0.173483714,-0.181421122,-0.188861267,-0.195783756,-0.202169615,-0.208001342,-0.213262952,-0.217940022,-0.222019734,-0.225490906,-0.228344023,-0.230571264,-0.232166526,-0.233125435,-0.233445364
