Paper Reference,tensor #,Rock Type,density (g/cm3),C11 (Mbar),C12,C13,C14,C15,C16,C22,C23,C24,C25,C26,C33,C34,C35,C36,C44,C45,C46,C55,C56,C66
1,97,1,3,1.6987,   .6655,   .6204,  -.0058,  -.0170,  -.0074, 1.7756,   .6229,  -.0177,  -.0009,  -.0058, 1.5336,  -.0047,  -.0161,   .0008, .4957,  -.0001,  -.0029, .4945,  -.0049, .5377
