98.25726399	0.6308533243	0.2975404244	0.0005541175157	0.08203450576	0.7317536357	0	0	1.298374023	-0.02053071783	0.0001696358261	0.4177426718	-0.0009597965424	1.319074377	1.278012941	0.4642993653	0.4167828752	0.4187024683	0.9563153774	0.9995014364	2.166825809	2.142929079	2.110945113	-0.8844593609	-0.4022990026	0.2364041767	0.3194553609	-0.8913403346	-0.3216527065	0.3401172147	-0.2089682109	0.9168710744
95.77357712	2.434700164	0.8778746356	0.004848464402	0.02608464186	0.8829149713	0	0	1.241515281	-0.06009118958	0.00188548427	0.402629287	-0.01178465651	1.303491954	1.183309575	0.4541695669	0.3908446305	0.4144139435	0.8703856314	0.993624939	2.141861657	2.076016133	1.964622211	0.1065815928	-0.1024940435	-0.9890072409	-0.05572597555	0.992493799	-0.1088607458	0.9927411443	0.06671594585	0.1000699906
96.76285161	1.625330798	0.55241312	0.0132194142	0.09210539791	0.9540796634	0	0	1.185085003	-0.04182177696	0.0008901952428	0.3846483759	-0.009269840069	1.227796976	1.144153422	0.4316573459	0.3753785359	0.393918216	0.9048663276	0.9969349757	2.021241757	1.973679692	1.894178551	-0.1105414761	0.4964065378	-0.8610231556	-0.1295964866	0.8517363659	0.5076905128	0.9853858763	0.1677064776	-0.02981965961
95.57714647	2.594057284	1.256903172	0.004821791267	0.05229570399	0.5147755804	0	0	1.254556765	0.06496745734	0.0055149373	0.3879047396	0.008061833749	1.195104245	1.32503916	0.4460788064	0.3959665734	0.3798429059	1.106425556	0.9772369339	1.936904311	2.004862576	2.117033113	-0.4239819629	-0.193685478	0.8847175819	-0.8763932827	-0.1586310091	-0.454720778	0.2284164611	-0.9681539839	-0.1024879685
94.93143884	3.468533142	0.7680091335	0.002880326026	0.09620332861	0.7329352266	0	0	1.274195375	-0.07651680422	0.003414840225	0.4070721462	-0.01824019543	1.354127019	1.201093411	0.4862869524	0.3888319508	0.4253123416	0.8435699312	0.9883006879	2.197160826	2.139569297	1.978569877	0.1384980361	0.2117000974	0.9674716302	-0.1302109161	0.9722983581	-0.1941159773	-0.9817654562	-0.09909068635	0.1622270779
96.96882038	1.521662981	0.7946836005	0.002943023779	0.1681114336	0.543778585	0	0	1.088418596	-0.03674384275	-0.0001018456377	0.3661332838	-0.005796898641	1.125060593	1.051572908	0.3680513624	0.3603363852	0.3719301825	0.9101445242	1.001836556	1.882029148	1.832766815	1.772104037	-0.2858027699	-0.2024845659	0.9366518976	-0.08488752805	0.9789287231	0.1857220034	-0.9545212854	-0.02643020123	-0.2969689549
94.10971847	4.225754324	0.870929595	0.03789420016	0.05066070388	0.7050427031	0	0	1.142742646	-0.07959553264	0.004117372006	0.3952201813	-0.02084834068	1.22645555	1.067264485	0.3816468485	0.3743718407	0.416068522	0.7989059371	0.9839169105	2.037727341	1.996210397	1.815862262	0.06588499001	0.2791394301	-0.9579876543	-0.03869870117	0.9600661902	0.2770835975	0.9970765159	0.01881722792	0.0740562848
92.5483025	4.848960507	1.880109568	0.09434104026	0.00367925474	0.6246071305	0	0	1.17725699	-0.1001787764	0.0090487401	0.3929769375	-0.02522879672	1.286484507	1.086126954	0.4146144886	0.3677481407	0.4182057342	0.7524924662	0.9630212851	2.117577112	2.027368309	1.821554579	-0.1610449317	-0.1316264344	0.9781303654	0.07067301037	0.9869844914	0.1444539343	-0.9844134576	0.09239099144	-0.1496464136
94.10971847	4.225754324	0.870929595	0.03789420016	0.05066070388	0.7050427031	0	0	1.142742646	-0.07959553264	0.004117372006	0.3952201813	-0.02084834068	1.22645555	1.067264485	0.3816468485	0.3743718407	0.416068522	0.7989059371	0.9839169105	2.037727341	1.996210397	1.815862262	0.06588499001	0.2791394301	-0.9579876543	-0.03869870117	0.9600661902	0.2770835975	0.9970765159	0.01881722792	0.0740562848
95.45125436	0.7903145349	0.3042134507	0.01168151801	0.08371621791	3.358819917	0	0	0.9786214899	0.02321904434	-0.005068438714	0.4372078142	0.01260565881	0.9503340069	0.9967720956	0.09419986003	0.449813473	0.4246021554	1.857726685	1.039731873	1.896496332	1.850639709	1.798763959	-0.5712348969	0.003196647154	0.8207803355	0.7789053978	-0.3132394352	0.5433113359	0.2588375731	0.9496687378	0.176443431
94.60639617	2.558799493	0.2781140174	0.2350177565	0.3380136866	1.983658876	0	0	0.9611322546	0.04483548136	-0.006593571696	0.4193584775	0.02043428066	0.9097032015	0.9993741642	0.1013274533	0.4397927582	0.3989241969	3.364383842	1.055248077	1.735467792	1.761371671	1.878960537	-0.05551776996	0.9955099254	-0.07666658228	-0.9980333556	-0.05309193087	0.03332667291	0.0291066568	0.078366029	0.9964996578
91.57779873	3.130986663	3.983560167	0.3444311173	0.3332805137	0.6299428049	0	0	0.9910227475	0.05653186501	-0.01791811254	0.4386889145	0.03254223643	0.9165727699	1.0296365	0.1023147832	0.471231151	0.4061466781	-3.951974997	1.150129595	1.761296223	1.826604235	1.972099542	0.9402369998	-0.3022112558	0.1569163501	0.2997927706	0.953188907	0.03943605256	-0.1614889433	0.009963151622	0.9868242279
89.86248452	5.801855708	3.508709678	0.005076019372	0.007561244539	0.8143128265	0	0	145.3543902	16.84689364	1.58138453	40.97460398	1.345972813	130.0888811	163.7826683	55.969083	42.32057679	39.62863116	1.231504546	0.9519597809	202.0772625	221.9967178	248.4260197	-0.1536594469	0.01533712872	0.9880048314	-0.9867796913	0.0497541497	-0.1542412572	-0.0515229583	-0.9986437288	0.007489172017
92.40883274	5.390259028	1.778659246	0.0007749293711	0.009829224108	0.4116448294	0	0	133.5457773	-11.70824144	1.227866734	40.1867521	-3.224843115	146.4818854	123.0654026	55.93835909	36.96190899	43.41159522	0.7709460993	0.9566650539	231.2532471	222.4579052	196.9888477	-0.1136543256	-0.3400546492	0.9335124689	-0.1527369277	0.9344114961	0.3217865545	-0.9817097968	-0.1060093927	-0.1581388109
