137	50.598	56.945	0.35247	-0.023436	0.050525	123.65	54.993	-0.65657	0.58145	0.048161	163.78	0.20431	-0.28827	-0.15658	39.035	-0.025303	0.082842	45.606	0.5529	39.395
141.84	59.723	55.135	0.12255	0.037238	0.083973	151	56.742	-0.25859	-0.3257	-0.073259	123.07	0.22504	0.24235	0.041264	36.776	-0.052796	-0.22531	37.147	-0.060418	43.476
130.17	51.445	54.567	-0.2806	0.12908	0.33169	125.79	54.088	-0.11739	-0.051955	-0.23246	149.53	0.32604	-0.043584	0.093574	40.263	-0.31818	-0.1167	41.395	-0.13777	38.443
133.14	51.078	53.951	0.52429	0.309	-0.0063006	125.76	53.58	-0.54907	0.13668	-0.10633	146.08	0.1122	-0.32368	0.1387	39.861	0.081169	-0.092669	42.306	0.34826	39.241
135.79	54.628	50.782	-0.015207	0.54744	0.23588	148.64	53.266	0.53307	-0.44023	-0.12349	121.22	-0.35842	-0.21159	0.006424	37.662	-0.20846	-0.20381	37.857	-0.34245	43.057
134.93	54.43	50.541	0.22078	-0.052282	-0.095806	149.57	53.003	0.46152	-0.31603	0.12288	122.65	-0.41133	0.12493	-0.27471	38.08	0.17976	0.23838	38.749	-0.34001	43.846
1.4167	0.57829	0.62268	0.0048863	0.0020281	-0.0012849	1.354	0.61041	-0.0021082	-0.0045345	-0.00055625	1.5895	0.00085901	0.0011113	0.0027017	0.42661	0.00081855	-0.001939	0.44857	-0.0021738	0.41971
1.5824	0.6445	0.61437	-0.0076684	0.0021174	0.0047444	1.6143	0.62608	0.010507	-0.0086967	-0.0010083	1.4366	-0.002581	0.0041433	-9.0645e-05	0.4393	-0.0075829	-0.0035892	0.42505	-0.0083214	0.4728
1.3064	0.54795	0.52599	0.00026214	0.0032561	-0.0029969	1.3087	0.52698	0.00082348	-0.00081422	0.0018177	1.1863	-0.0011253	-0.0024627	0.0011857	0.36067	0.0011723	-0.00077244	0.35958	0.00034171	0.38217
0.9548	0.11739	0.1203	0.0015431	0.001755	0.00027221	0.94684	0.12711	-0.0034448	5.5293e-05	0.00069373	0.92796	0.0019051	-0.0018108	-0.00094141	0.41493	-0.0010027	5.6556e-05	0.40869	0.0015339	0.41638
0.9634	0.10524	0.11416	-0.0024756	0.0060423	0.0042654	0.9674	0.10747	-0.0038429	0.00094142	-0.00046085	0.98084	0.0063056	-0.0069922	-0.0037822	0.42949	-0.0038422	0.00096377	0.43802	-0.0024415	0.41457
0.97072	0.12263	0.12544	0.0046197	0.0011721	0.007845	0.97916	0.12616	-0.00077517	0.0029513	-0.00041134	0.95388	-0.0038233	-0.0041237	-0.0074221	0.42129	-0.0074524	0.0029521	0.41488	0.0045632	0.42676
1.0676	0.21414	0.2201	-0.00048635	-0.0048626	-0.0057465	1.1513	0.1901	0.0049289	0.00079838	0.0070306	0.76514	-0.0046388	0.0053437	-0.0015552	0.24009	-0.00086622	-0.0024181	0.24151	4.3663e-06	0.43205
1.3098	0.52211	0.58766	-0.0074737	-0.0028018	0.010488	1.2795	0.57236	0.0072107	0.0051383	-0.0065679	1.6153	-0.0021947	-0.0028838	-0.0035601	0.40268	-0.0042384	0.0061694	0.41354	-0.0028527	0.39622
1.3796	0.55692	0.5068	-0.00025895	0.0022403	-0.0070187	1.4102	0.54682	0.0031407	-0.0070881	0.0059377	1.1961	-0.0055902	0.001109	0.010233	0.36278	-0.0019982	0.0010759	0.37006	0.0048825	0.4155
0.95545	0.28602	0.30178	0.0013366	-0.0019773	-0.0053548	1.0883	0.26855	-0.0039399	-0.0035456	0.0037152	0.81749	0.0038536	0.0029895	0.00093726	0.26763	0.0026957	0.0026327	0.25884	-0.0016735	0.3539
1.0829	0.35575	0.35702	0.0014659	0.00086186	0.002218	1.0832	0.35982	0.0016233	0.0039425	-0.00091182	1.0592	-0.0021104	-0.0042325	-0.0016633	0.35684	-0.00079884	0.0023526	0.35187	-0.0012063	0.36648
2.0471	0.67404	0.66177	0.0055573	-0.00025621	-0.0019814	2.103	0.66982	-0.0010692	-0.003446	0.0068708	1.991	-0.0014012	0.0014081	-0.011352	0.68689	0.0019111	0.000792	0.67666	-0.0013837	0.70168
1.3983	0.48896	0.45872	-0.0016933	0.00011687	0.0019062	1.475	0.46859	-0.00051351	0.00032729	-0.0017758	1.247	0.0010356	-0.00048029	0.00048562	0.41222	-0.00063127	0.00040229	0.4186	0.00075781	0.47285
1.0655	0.33962	0.34729	0.00029791	0.0025867	-0.0011322	1.0538	0.33649	-0.0046635	0.0030956	0.00072252	1.0972	0.0040008	-0.0042281	0.00041153	0.36349	0.00037055	-0.00042585	0.37127	0.0010901	0.35455
1.1059	0.32522	0.33397	0.0018232	0.0023014	-0.0014094	1.1084	0.33393	-0.001244	-0.001907	0.0039046	1.0061	-0.00072111	-0.0004472	-0.0030494	0.35049	-0.0014071	-0.0017717	0.34819	0.0021822	0.38823
1.7039	0.66554	0.61982	-0.0010497	-0.002257	-0.00039997	1.7806	0.62164	-0.0032993	0.0057906	-0.00015333	1.527	0.0039417	-0.0025318	0.0010784	0.49397	4.3249e-05	0.0037839	0.49386	-0.00023214	0.53827
117.05	34.861	43.757	-0.35418	0.7686	0.32274	123.03	43.103	0.48637	-0.67505	0.26474	94.198	-0.38695	-0.57665	0.088673	30.727	-1.4056	0.89	30.438	0.33919	41.436
100.76	26.677	17.888	0.22475	-1.4429	1.4474	105.68	10.465	-0.9617	-1.2754	1.4865	53.864	1.1712	1.8025	-2.3636	27.258	-1.3042	0.46365	24.954	-0.65684	37.658
1.0215	0.24419	0.24547	0.0071433	-0.0033541	0.012748	1.0335	0.24592	0.00053872	0.0067944	-0.006778	0.95401	-0.0048492	-0.0050674	-0.0071992	0.35491	-0.0044782	0.010674	0.35351	0.00043067	0.38326
1.006	0.27248	0.26463	-0.005653	-0.012513	0.0023533	1.0391	0.28359	0.0066892	0.0051419	-0.0010751	0.95005	-0.0017782	0.010002	-0.00078598	0.3609	-0.0015905	-0.0014549	0.35636	-0.0041695	0.37224
1.1565	0.27418	0.28028	-0.00060357	0.01173	0.0031303	1.2073	0.28081	0.0011932	0.004786	-0.00040243	0.81287	-0.00074887	-0.015524	-0.0039485	0.28883	-0.0014551	0.0023363	0.28615	-0.00022808	0.4408
1.0446	0.17665	0.19893	-0.0022448	-0.017852	-0.0027574	1.0777	0.18326	-0.0061293	0.0067795	0.0033268	0.89917	0.0086534	0.010768	-0.001475	0.32628	0.00070793	0.0075842	0.33483	-0.0029735	0.41113
1.1419	0.274	0.27666	0.00095312	0.00021347	0.0020955	1.1717	0.26226	-0.0053494	0.0029624	-0.0062567	0.81271	0.0043598	-0.0033644	0.0050783	0.27065	0.002911	0.0034271	0.27949	0.0010415	0.44147
0.98738	0.29422	0.26947	-0.010098	-0.0075852	-0.02337	1.0077	0.2851	0.0088708	-0.0035168	0.023078	0.94025	0.0070607	0.0099407	-0.00039817	0.33041	0.0010814	-0.0010634	0.32093	-0.022062	0.35085
1.6	0.61448	0.63269	0.0045781	-0.0037913	-0.00047337	1.6033	0.62427	0.0067701	0.0011543	-0.0058352	1.6575	-0.010993	0.0012091	0.0038853	0.50015	0.0038544	0.0039864	0.49833	0.0039327	0.49147
1.4548	0.58477	0.58244	1.7095e-05	0.0050296	0.0028502	1.4412	0.59225	-0.00041451	0.004988	-0.0067383	1.5321	-0.00025497	-0.0059555	0.0043807	0.43693	-5.272e-05	-0.0033559	0.45042	0.0013124	0.42421
1.2073	0.44548	0.44141	0.0058323	0.0049128	0.0089689	1.2282	0.43396	-0.0017058	-0.0061484	-6.448e-05	1.0733	-0.0032089	0.0013405	-0.011422	0.3367	-0.0051648	-0.0064342	0.33758	0.0036738	0.39667
1.2594	0.5635	0.54682	-0.0029238	-0.0012585	0.0011652	1.304	0.5445	-0.0017634	-0.0025117	0.0025129	1.1761	0.0045959	0.0042689	-0.0042586	0.33738	-0.0031066	-0.0034749	0.34043	-0.0027514	0.34951
1.073	0.35902	0.35021	0.00040595	-0.0029963	-0.0031063	1.1027	0.34716	0.0025014	0.0010855	0.00032298	0.94552	-0.003563	0.0037503	0.0039667	0.3001	0.0015473	-0.0033781	0.30148	0.0019928	0.3705
1.0236	0.28008	0.26953	-0.0025	-0.0079558	0.00030626	1.0434	0.26149	-0.0076178	-0.0025733	0.0018511	0.867	0.010206	0.010738	-0.0037839	0.26466	0.00057678	-0.0031228	0.26466	-0.0027379	0.39107
1.0041	0.28971	0.27603	-0.0054308	0.0074215	-0.0067765	0.94452	0.28361	-0.0082738	-0.0022729	0.0021656	1.0653	0.0099852	-0.0069591	0.012771	0.3478	-0.0074011	0.0034889	0.36617	0.0026512	0.33267
0.92204	0.11892	0.13999	0.022562	0.0085762	0.020852	0.90821	0.10469	-0.03333	-0.0096646	-0.032193	1.0619	0.0088632	-0.0013347	0.011007	0.42043	0.011919	-0.0034335	0.4758	0.027359	0.36227
1.1793	0.46964	0.45643	-0.0022117	0.00093758	-0.0080788	1.2297	0.44808	-0.0059538	0.0016116	0.00033168	1.1159	0.0091103	-0.002589	0.0076458	0.35461	0.007854	0.0016855	0.36103	-0.0040465	0.3669
1.2995	0.58493	0.53833	-0.015677	-0.00070122	0.01139	1.3147	0.55807	0.0094757	-0.0047765	-0.0055273	1.1088	0.0050496	0.0054825	-0.006232	0.34093	-0.0055261	-0.0047827	0.32428	-0.013415	0.36192
0.98039	0.27511	0.26702	-0.0044054	-0.0049437	-0.0061894	1.0079	0.2666	0.0040129	0.0088194	0.0065891	0.97685	-0.002986	0.0020323	0.0011186	0.34832	-0.00041504	-0.010734	0.34968	0.0026986	0.37175
0.93242	0.29594	0.30343	-0.0068701	-0.0020644	-0.0016704	0.89634	0.27086	-0.011679	0.002208	-0.0013816	1.0232	0.015453	0.00019064	0.0037412	0.32383	0.0024365	0.0015291	0.34758	-0.0004986	0.33262
0.94253	0.25203	0.25401	-0.002091	-0.0021087	-0.00919	0.98271	0.25254	0.008921	0.0019207	0.0064923	0.91442	-0.007296	-6.1097e-05	0.0022135	0.32504	0.003284	0.0027405	0.31784	-0.0008772	0.3577
0.9672	0.17693	0.18585	-0.006355	0.018779	-0.00079605	0.95442	0.17787	-0.0077647	-0.013503	0.0057976	1.031	0.012856	-0.0082549	-0.00836	0.4084	-0.0026665	-0.0061791	0.40955	-0.0037612	0.37569
0.96435	0.10213	0.086398	0.0057308	0.014353	0.0021523	1.0132	0.096558	0.064686	-0.0071207	-0.0036337	0.94981	-0.071946	-0.0070532	0.0007593	0.41266	0.0026925	-0.0075604	0.36344	0.0098709	0.43469
1.3439	0.58639	0.56471	0.0050141	-0.0015591	0.0013392	1.3981	0.56649	0.0023829	-0.000583	0.0067472	1.2761	-0.0066604	0.0016316	-0.0086354	0.38925	-0.0075558	0.00038852	0.39018	0.0035998	0.40157
0.91197	0.12352	0.093252	-0.011255	-0.01256	-0.016214	0.88689	0.10545	0.026458	0.0052507	0.0080932	1.0578	-0.015472	0.0073122	0.0070873	0.46789	0.0096468	0.0052364	0.46184	-0.01055	0.40479
1.0148	0.29531	0.30022	0.0022792	-0.0092133	-0.0013925	1.1103	0.2943	-0.0049703	0.003685	0.00034872	0.83889	0.005895	0.0098377	-0.0037463	0.26952	0.0058328	-0.0079021	0.27159	-0.0058516	0.38593
177.72	66.321	63.287	-0.1858	-1.1465	0.16683	188.78	61.331	0.40998	-0.51983	0.20921	166.06	-0.51918	1.6166	-0.68961	52.711	0.027451	-0.40951	51.99	0.44654	58.508
149.23	58.095	56.551	-0.4656	0.14873	0.087289	150.51	56.677	1.5814	-0.041918	0.095947	138.52	-1.7172	-0.20258	-0.56817	42.49	0.43027	0.21747	41.459	0.89914	46.442
148.2	58.972	58.28	-1.6437	0.055282	0.022387	152.79	56.17	0.12298	-2.3274	-1.1402	143.37	0.20388	0.27731	1.5761	44.857	-0.92284	0.86836	44.08	0.48926	45.602
141.52	55.774	56.121	-0.53189	-0.45106	-0.042043	136.69	54.982	-0.37364	0.11075	-0.17605	157.92	0.62932	0.34842	-1.8589	44.21	2.3476	0.036775	45.504	0.049463	43.663
124.49	43.56	44.632	0.4547	0.74218	0.16432	132.17	45.442	-0.89087	-0.15345	0.1286	110.84	0.88781	-0.6126	-0.296	30.965	-0.28773	-0.07942	30.732	-0.72758	42.177
116.12	45.269	45.948	1.3844	-0.65339	-0.65853	113.67	46.978	0.29326	1.4489	0.011145	118.96	-0.73439	-0.18797	1.2702	35.441	-0.047216	-0.0012105	36.145	-1.0506	34.002
134.82	51.192	56.867	0.26526	-0.036219	0.32536	130.77	53.541	-0.57933	-0.092442	-0.11154	142.44	0.35221	-0.161	-0.61914	40.382	0.053509	0.39986	41.235	0.18529	41.083
252.3	95.691	92.341	0.023703	1.4574	0.19102	256.63	90.515	-0.42054	0.81579	-0.0043617	252.41	0.36288	-1.6081	-0.2529	76.822	-0.036629	0.048094	76.006	0.058026	77.719
1.3385	0.54833	0.50921	0.0051325	0.014451	0.0081961	1.4716	0.51811	-0.010167	-0.0057032	-0.0053213	1.1779	0.0094215	-0.016101	-0.0029939	0.35324	-0.0024206	0.009918	0.34971	-0.0038636	0.4074
1.3932	0.49666	0.46336	-0.0021165	0.0023605	-0.00010997	1.4767	0.47781	-0.00054355	0.004056	-0.0004238	1.2005	0.0037461	-0.0048841	0.0055247	0.38066	-0.0032129	0.0005402	0.39091	-0.0043701	0.46666
1.0793	0.30716	0.30205	0.0027715	-0.0019105	-0.0018703	1.0959	0.31123	0.0017744	0.0037574	-0.0014061	0.92567	-0.003796	0.00085252	0.0067643	0.2986	0.0001978	-0.0033556	0.29264	0.0010226	0.39139
1.0139	0.28555	0.281	0.00067392	-0.0021026	0.0020148	1.0586	0.287	-0.0050526	-0.0042599	0.00066336	0.90827	0.0069911	0.0052095	-0.0074507	0.30374	0.0019465	-0.0013123	0.30001	-0.0056958	0.37959
1.0166	0.15817	0.15663	-0.00029892	0.0042183	0.0081991	1.1062	0.13204	0.0059514	0.0038524	-0.010829	0.94656	-0.0053077	-0.0022397	0.0070709	0.37024	-0.0047027	-0.012125	0.35271	-0.0003317	0.46769
0.97848	0.24939	0.24207	0.0053	-0.0019838	0.0012881	0.98996	0.24314	-0.0057036	0.014092	0.00032802	0.95206	0.0022663	-0.0030767	-0.0035152	0.36806	0.00010108	-0.003107	0.35934	0.00045762	0.37046
0.9703	0.23702	0.24586	-0.0054054	0.00040908	-0.00027141	0.99644	0.22855	0.0067096	-4.6775e-05	0.0013084	0.9282	-0.0027427	-0.00022563	-0.0012249	0.34391	-0.00032116	-0.00035523	0.33734	-0.0014247	0.37418
1.0212	0.27982	0.2978	-0.00050547	0.0029147	-0.0027245	1.0575	0.27612	-0.0038938	-0.00066034	0.00054762	0.97196	0.0062807	-0.0013375	0.002704	0.3526	0.0010899	-0.0028965	0.36178	-0.0053143	0.38256
1.02	0.20558	0.214	-0.0031633	-0.0069542	0.0022113	1.0363	0.20471	0.0022204	0.0040279	-0.0082605	0.9653	0.00083992	0.0014209	0.008581	0.38227	-0.0021012	0.0074379	0.37592	-0.0032297	0.3981
0.97842	0.22375	0.23597	0.0032365	-0.0047753	0.0043664	1.0049	0.22274	0.0026908	-0.0049054	-0.0053052	0.93695	-0.0051138	0.0084297	0.0031671	0.35683	-0.0031032	-0.001482	0.35872	0.00081146	0.385
1.0287	0.20589	0.20827	-0.00016611	-0.0014619	0.0015907	1.0819	0.19494	0.0020219	0.0018666	-0.0041456	0.93609	-0.0020601	-0.0011164	0.005483	0.37924	-0.00075575	0.0034549	0.38739	0.00023919	0.41548
1.3321	0.41544	0.40941	0.0028871	-0.0037262	0.00021213	1.3664	0.42248	0.00065196	-0.0022761	-0.00015568	1.2883	-0.0026241	0.0052848	-0.00025821	0.44455	0.00012214	-0.00034212	0.44149	0.00087207	0.46368
1.2191	0.43966	0.43069	0.0065868	0.006007	-0.0012526	1.3032	0.43615	-0.0022902	-0.0039219	0.001094	1.1435	-0.00075688	-0.00024533	0.0013822	0.37228	-0.001084	-0.0081336	0.3718	-0.0010455	0.40412
1.0499	0.35396	0.37181	-0.0063208	0.0070543	-0.0059034	1.0233	0.35778	0.0012426	-0.0016639	0.00044105	1.0907	-0.0015581	-0.0026268	0.0029109	0.33601	0.0064706	-0.0068902	0.335	0.0052898	0.34095
1.0077	0.26924	0.27157	-0.0029804	0.0027949	0.0027219	1.0054	0.27998	0.0016735	0.0014255	-0.0025365	0.98179	0.0028694	-0.0029694	-0.0012795	0.36874	7.3241e-05	-0.0026036	0.36325	-0.0072705	0.37454
1.1007	0.36973	0.38514	0.0091312	1.6618e-05	0.0074568	1.1367	0.37834	-0.0080269	-0.0043127	-0.0030906	1.022	-8.347e-05	0.00019712	-0.0082908	0.35438	-0.00024886	0.0046739	0.36045	0.0074312	0.36047
1.0992	0.37339	0.35951	0.0065303	0.0060602	-0.01069	1.1143	0.36961	-0.014299	-0.00047695	0.0082156	1.0528	0.007688	-0.0062058	0.00095135	0.364	0.0041018	0.00090192	0.35213	0.0067462	0.37819
1.0134	0.3235	0.32458	-4.0049e-05	-0.0048938	-0.00052147	1.0698	0.31906	0.0013174	0.0056643	-0.0014039	0.88084	-0.00436	0.00087707	0.0020255	0.29558	0.0019018	0.0017005	0.29287	0.0071706	0.35539
0.99964	0.31994	0.33173	-0.0015143	-0.0014228	0.0020708	1.0494	0.31969	0.00013234	0.0027789	-0.0049465	0.90795	-0.00096769	0.00047492	0.0023078	0.30375	0.0038792	-0.0017263	0.29612	0.0043024	0.348
1.0473	0.3087	0.32924	-0.0012604	0.0017276	-0.0073812	1.0825	0.31049	-0.0043869	-0.0082595	-0.0031519	0.8833	0.00049048	0.0039543	0.009429	0.29218	0.012877	-0.0018333	0.28738	0.011898	0.36317
1.0171	0.2843	0.28378	-0.0014932	-0.0010382	0.0017591	1.0386	0.30192	0.0011085	0.0063422	-0.0023745	0.93468	0.0011016	-0.0020736	-0.0036802	0.31981	0.0037845	-0.003454	0.31086	-0.0038001	0.36702
0.98964	0.28993	0.30507	-0.0019673	0.00096651	0.0034065	1.0374	0.28236	0.0017574	-0.0022869	-0.0042669	0.92277	-0.0023262	-0.0002954	-0.0027158	0.30507	0.0060056	0.0022432	0.31547	0.0048537	0.35921
1.0139	0.32108	0.32358	-0.011183	-0.0051593	0.0052969	1.0372	0.32607	0.0016121	0.0028564	-0.0020936	0.94371	0.002723	0.0033242	-0.0028653	0.33139	-0.0033112	0.0003108	0.32602	0.0049442	0.35571
1.0375	0.3391	0.34565	0.0009287	-0.0045628	0.0015467	1.1002	0.336	-0.0010236	-0.0049878	0.0012551	0.90776	0.0016725	0.0079082	-0.00017186	0.28477	-0.0054979	-0.00074879	0.29208	-0.0029411	0.3603
1.0083	0.29668	0.30396	-0.0078434	0.010288	0.00013487	1.0494	0.28752	0.0015644	-0.0014515	2.4451e-05	0.91905	0.00094137	-0.011502	-0.00050615	0.31892	-2.1608e-06	0.0050691	0.31367	0.0056502	0.37097
0.98691	0.28758	0.29647	-0.0047799	-0.00061279	0.0021733	1.0338	0.27705	0.0034055	-0.0018333	6.6053e-05	0.92556	-0.0020562	0.003451	-0.0061497	0.32327	0.0046713	-0.0037467	0.32251	0.0033994	0.35621
1.0575	0.34887	0.35744	-0.0075898	-0.014508	-0.0036259	1.1052	0.35847	-0.0034937	0.0071422	0.009328	1.0116	0.011849	0.012039	-0.0066767	0.31469	-0.0049075	-0.010255	0.31582	-0.0092618	0.36708
0.99065	0.31212	0.32823	-0.0010553	0.0036124	0.0035538	1.0244	0.30742	0.00050437	0.0010516	-0.00029141	0.876	0.001225	-0.0050438	-0.0058109	0.29641	0.002918	0.0019138	0.29885	-0.0027094	0.34881
